id,children,depth,followers,has_steps,hierarchy,prerequisites,progress_id,root_id,root_title,title,topological_index,is_deprecated,theory,root_subgroup_title,parent_id,verification_step,url
1623,[],4,"[1773, 1842]",True,"[1162, 962, 1168, 1842]",[1077],2-1623,1162,Computer science,Ensemble methods,808,False,15391,Data science,1842,,https://hyperskill.org/topics/1623
1773,[],4,"[1842, 1774]",True,"[1162, 962, 1168, 1842]",[1623],2-1773,1162,Computer science,Random forest,809,False,16554,Data science,1842,,https://hyperskill.org/topics/1773
673,[],4,"[672, 1392, 717]",True,"[1162, 1163, 258, 672]","[503, 599]",2-673,1162,Computer science,Postman,812,False,8512,Fundamentals,672,8518,https://hyperskill.org/topics/673
1313,[],4,"[1389, 843, 1312]",True,"[1162, 1164, 620, 1312]","[619, 876]",2-1313,1162,Computer science,Introduction to Node.js,826,False,12691,Programming languages,1312,12694,https://hyperskill.org/topics/1313
639,[],4,"[879, 1102, 748]",True,"[1162, 610, 540, 748]",[476],2-639,1162,Computer science,Lists,827,False,8178,Frontend,748,8183,https://hyperskill.org/topics/639
879,[],4,"[1494, 1198, 878]",True,"[1162, 610, 588, 878]","[592, 594, 478, 639]",2-879,1162,Computer science,Pseudo-classes,828,False,9762,Frontend,878,9770,https://hyperskill.org/topics/879
1494,[],4,[878],True,"[1162, 610, 588, 878]","[1093, 879]",2-1494,1162,Computer science,Pseudo-elements,829,False,14388,Frontend,878,,https://hyperskill.org/topics/1494
1102,[],4,[754],True,"[1162, 610, 588, 754]","[593, 639]",2-1102,1162,Computer science,List style,830,False,11645,Frontend,754,11651,https://hyperskill.org/topics/1102
807,[],4,"[1998, 762]",True,"[1162, 1164, 620, 762]",[689],2-807,1162,Computer science,Window Object,831,False,9382,Programming languages,762,9387,https://hyperskill.org/topics/807
1389,[],4,"[1192, 1747, 1312]",True,"[1162, 1164, 620, 1312]",[1313],2-1389,1162,Computer science,What is npm,832,False,13256,Programming languages,1312,13262,https://hyperskill.org/topics/1389
1192,[],4,"[1706, 933]",True,"[1162, 1164, 620, 933]","[876, 934, 1389]",2-1192,1162,Computer science,create-react-app,833,False,12196,Programming languages,933,12203,https://hyperskill.org/topics/1192
1706,[],4,"[1513, 933]",True,"[1162, 1164, 620, 933]","[512, 1192]",2-1706,1162,Computer science,Introduction to JSX,834,False,15986,Programming languages,933,,https://hyperskill.org/topics/1706
1513,[],4,"[1813, 933]",True,"[1162, 1164, 620, 933]",[1706],2-1513,1162,Computer science,Overview of the basic program,835,False,14577,Programming languages,933,,https://hyperskill.org/topics/1513
1813,[],4,[933],True,"[1162, 1164, 620, 933]",[1513],2-1813,1162,Computer science,React components,836,False,16916,Programming languages,933,,https://hyperskill.org/topics/1813
706,[],4,"[1241, 921]",True,"[1162, 1164, 620, 1241]","[663, 640]",2-706,1162,Computer science,Template literals,838,False,8731,Programming languages,1241,8736,https://hyperskill.org/topics/706
921,[],4,[1242],True,"[1162, 1164, 620, 1242]","[663, 1745, 703, 706]",2-921,1162,Computer science,ForEach method,840,False,10133,Programming languages,1242,10138,https://hyperskill.org/topics/921
1302,"[1448, 1303, 1304, 633, 646]",4,[1204],False,"[1162, 1164, 331, 1204]","[1448, 1303, 1304, 633, 646]",2-1302,1162,Computer science,Coding environments,845,False,,Programming languages,1204,,https://hyperskill.org/topics/1302
1998,[],4,[762],True,"[1162, 1164, 620, 762]",[807],2-1998,1162,Computer science,"Alert, prompt and confirm",846,False,18303,Programming languages,762,,https://hyperskill.org/topics/1998
842,[843],4,[262],False,"[1162, 1163, 258, 262]",[843],2-842,1162,Computer science,WebStorm,848,False,,Fundamentals,262,,https://hyperskill.org/topics/842
940,[],4,"[1018, 1190]",True,"[525, 1922, 938, 1190]",[1019],2-940,525,Math,Limits: L'Hospital's rule,850,False,10270,Analysis,1190,10276,https://hyperskill.org/topics/940
1018,[],4,"[1320, 1190]",True,"[525, 1922, 938, 1190]",[940],2-1018,525,Math,The first and second wonderful limits,851,False,10813,Analysis,1190,10821,https://hyperskill.org/topics/1018
1780,[],4,"[1995, 750]",True,"[1162, 610, 540, 750]",[695],2-1780,1162,Computer science,Video,854,False,16637,Frontend,750,,https://hyperskill.org/topics/1780
899,[],4,[898],True,"[1162, 1164, 620, 898]",[665],2-899,1162,Computer science,Modules,856,False,9963,Programming languages,898,10716,https://hyperskill.org/topics/899
1995,[],4,[750],True,"[1162, 610, 540, 750]",[1780],2-1995,1162,Computer science,Codecs and containers,858,False,18279,Frontend,750,,https://hyperskill.org/topics/1995
1654,"[861, 1734, 883, 981]",4,[946],False,"[1162, 1163, 520, 946]","[861, 1734, 883, 981]",2-1654,1162,Computer science,Functions and operations,860,False,,Fundamentals,946,,https://hyperskill.org/topics/1654
1288,"[1079, 1080]",4,[1028],False,"[1162, 1163, 258, 1028]","[1079, 1080]",2-1288,1162,Computer science,Gitflow,867,False,,Fundamentals,1028,,https://hyperskill.org/topics/1288
1786,[],4,"[1497, 1807, 1496]",True,"[1162, 1164, 1492, 1496]","[1829, 1157]",2-1786,1162,Computer science,Comments,870,False,16689,Programming languages,1496,,https://hyperskill.org/topics/1786
1497,[],4,"[1506, 1600, 1548, 1496]",True,"[1162, 1164, 1492, 1496]","[1829, 1786]",2-1497,1162,Computer science,Variables and constants,871,False,14468,Programming languages,1496,,https://hyperskill.org/topics/1497
1506,[],4,"[1629, 1699, 1728, 1531, 1496]",True,"[1162, 1164, 1492, 1496]",[1497],2-1506,1162,Computer science,Input/Output,872,False,14527,Programming languages,1496,,https://hyperskill.org/topics/1506
1629,[],4,"[1891, 1824, 1672, 1547, 1750, 1948]",True,"[1162, 1164, 1492, 1547]",[1506],2-1629,1162,Computer science,Pointers,873,False,15463,Programming languages,1547,,https://hyperskill.org/topics/1629
1699,[],4,"[1704, 1795, 1894, 1698]",True,"[1162, 1164, 1492, 1698]",[1506],2-1699,1162,Computer science,Packages,874,False,15906,Programming languages,1698,,https://hyperskill.org/topics/1699
1704,[],4,"[1768, 1718, 1698]",True,"[1162, 1164, 1492, 1698]","[671, 1699]",2-1704,1162,Computer science,Modules,875,False,15970,Programming languages,1698,,https://hyperskill.org/topics/1704
1807,[],4,"[1600, 1891, 1548, 1547, 1785]",True,"[1162, 1164, 1492, 1547]","[1829, 1786]",2-1807,1162,Computer science,Primitive types,876,False,16871,Programming languages,1547,,https://hyperskill.org/topics/1807
1891,[],4,"[1892, 1975, 1894, 1928, 1887]",True,"[1162, 1164, 1492, 1887]","[117, 1629, 1807, 1806]",2-1891,1162,Computer science,Structs,879,False,17490,Programming languages,1887,,https://hyperskill.org/topics/1891
1728,[],4,"[1531, 1824, 1795, 1955, 1530, 1908, 1894, 1893, 1948]",True,"[1162, 1164, 1492, 1530]",[1506],2-1728,1162,Computer science,Control statements,880,False,16235,Programming languages,1530,,https://hyperskill.org/topics/1728
1531,[],4,"[1850, 1701, 1975, 1530, 1908, 1948]",True,"[1162, 1164, 1492, 1530]","[1506, 1728]",2-1531,1162,Computer science,Loops,881,False,14707,Programming languages,1530,,https://hyperskill.org/topics/1531
950,"[951, 57]",4,[1258],False,"[1162, 1164, 73, 1258]","[951, 57]",2-950,1162,Computer science,Functional programming,889,False,,Programming languages,1258,,https://hyperskill.org/topics/950
79,"[1280, 1279, 1278, 1281]",4,[1215],False,"[1162, 1164, 73, 1215]","[1280, 1279, 1278, 1281]",2-79,1162,Computer science,Multithreading,892,False,,Programming languages,1215,,https://hyperskill.org/topics/79
196,"[30, 1248, 112, 1455]",4,[1258],False,"[1162, 1164, 73, 1258]","[30, 1248, 112, 1455]",2-196,1162,Computer science,Code style,899,False,,Programming languages,1258,,https://hyperskill.org/topics/196
481,"[1208, 1209, 1558, 1206, 1210]",4,[1202],False,"[1162, 1164, 331, 1202]","[1208, 1209, 1558, 1206, 1210]",2-481,1162,Computer science,Collections,904,False,,Programming languages,1202,,https://hyperskill.org/topics/481
1938,"[1824, 1850]",4,[1547],False,"[1162, 1164, 1492, 1547]","[1824, 1850]",2-1938,1162,Computer science,Maps,909,False,,Programming languages,1547,,https://hyperskill.org/topics/1938
1361,[],4,"[1450, 486, 1504, 850]",True,"[1162, 1163, 357, 850]",[872],2-1361,1162,Computer science,File types,910,False,13017,Fundamentals,850,13023,https://hyperskill.org/topics/1361
1432,"[851, 1450]",4,[850],False,"[1162, 1163, 357, 850]","[851, 1450]",2-1432,1162,Computer science,Unix,912,False,,Fundamentals,850,,https://hyperskill.org/topics/1432
1839,[],4,"[1963, 1557]",True,"[1162, 1164, 331, 1557]","[417, 449, 693, 1176, 701]",2-1839,1162,Computer science,Working with SQLite,918,False,17163,Programming languages,1557,,https://hyperskill.org/topics/1839
1963,[],4,[1557],True,"[1162, 1164, 331, 1557]","[1839, 702]",2-1963,1162,Computer science,Delete data with SQLite,923,False,17982,Programming languages,1557,,https://hyperskill.org/topics/1963
570,"[569, 1510, 634, 597, 618]",4,[1201],False,"[1162, 1164, 331, 1201]","[569, 1510, 634, 597, 618]",2-570,1162,Computer science,Builtins,925,False,,Programming languages,1201,,https://hyperskill.org/topics/570
243,"[230, 231, 1309, 235, 236, 976, 1091, 1835, 1408]",4,[1250],False,"[1162, 1164, 209, 1250]","[230, 231, 1309, 235, 236, 976, 1091, 1835, 1408]",2-243,1162,Computer science,Functions,930,False,,Programming languages,1250,,https://hyperskill.org/topics/243
95,"[1033, 1038, 1, 985, 99, 37, 111, 132]",4,[1258],False,"[1162, 1164, 73, 1258]","[1033, 1038, 1, 985, 99, 37, 111, 132]",2-95,1162,Computer science,Methods,933,False,,Programming languages,1258,,https://hyperskill.org/topics/95
174,"[172, 176, 173, 177, 175]",4,[1215],False,"[1162, 1164, 73, 1215]","[172, 176, 173, 177, 175]",2-174,1162,Computer science,File processing,935,False,,Programming languages,1215,,https://hyperskill.org/topics/174
578,[577],4,[1189],False,"[1162, 1163, 357, 1189]",[577],2-578,1162,Computer science,Regular expressions,937,False,,Fundamentals,1189,,https://hyperskill.org/topics/578
1505,"[1009, 1490, 1512, 1507, 1518]",4,[1251],False,"[1162, 1164, 209, 1251]","[1009, 1490, 1512, 1507, 1518]",2-1505,1162,Computer science,Regex,943,False,,Programming languages,1251,,https://hyperskill.org/topics/1505
179,"[178, 180, 182, 181, 183, 185, 186, 184]",4,[1259],False,"[1162, 1164, 73, 1259]","[178, 180, 182, 181, 183, 185, 186, 184]",2-179,1162,Computer science,Regular expressions,961,False,,Programming languages,1259,,https://hyperskill.org/topics/179
785,[],4,"[888, 808, 1544, 890]",True,"[525, 1923, 1141, 1544]","[778, 1822]",2-785,525,Math,Basis of a vector space,963,False,17809,Algebra,1544,9229,https://hyperskill.org/topics/785
460,[],4,"[1236, 1805, 1410, 1411, 715, 716, 1392]",True,"[1162, 1166, 458, 1236]","[313, 441, 459, 1317]",2-460,1162,Computer science,Basic project structure,965,False,6339,Backend,1236,6342,https://hyperskill.org/topics/460
1805,[],4,"[1519, 1237]",True,"[1162, 1166, 458, 1237]",[460],2-1805,1162,Computer science,IoC Container,967,False,16851,Backend,1237,,https://hyperskill.org/topics/1805
1519,[],4,"[1885, 561, 1237]",True,"[1162, 1166, 458, 1237]",[1805],2-1519,1162,Computer science,Spring beans,968,False,14641,Backend,1237,,https://hyperskill.org/topics/1519
1410,[],4,"[1484, 1392, 1238, 1437]",True,"[1162, 1166, 458, 1238]","[476, 1849, 460]",2-1410,1162,Computer science,Introduction to Spring Web MVC,969,False,13611,Backend,1238,13620,https://hyperskill.org/topics/1410
1484,[],4,"[1411, 1238]",True,"[1162, 1166, 458, 1238]",[1410],2-1484,1162,Computer science,Using Spring MVC,970,False,14409,Backend,1238,,https://hyperskill.org/topics/1484
1411,[],4,[1238],True,"[1162, 1166, 458, 1238]","[476, 460, 1484]",2-1411,1162,Computer science,Using FreeMarker with Spring Boot,971,False,13634,Backend,1238,13641,https://hyperskill.org/topics/1411
1885,[],4,[1753],True,"[1162, 1166, 458, 1753]",[1519],2-1885,1162,Computer science,Logging in Spring Boot,972,False,17457,Backend,1753,,https://hyperskill.org/topics/1885
715,[],4,[714],True,"[1162, 1166, 458, 714]","[670, 460]",2-715,1162,Computer science,H2 database,973,False,8762,Backend,714,8767,https://hyperskill.org/topics/715
1936,"[1548, 1672, 1701]",4,[1547],False,"[1162, 1164, 1492, 1547]","[1548, 1672, 1701]",2-1936,1162,Computer science,Slices and arrays,987,False,,Programming languages,1547,,https://hyperskill.org/topics/1936
888,[],4,"[891, 889, 960, 896]",True,"[525, 1923, 1141, 896]",[785],2-888,525,Math,Introduction to linear operators,989,False,9851,Algebra,896,9857,https://hyperskill.org/topics/888
1562,"[1069, 1307, 1837, 1630]",4,[1204],False,"[1162, 1164, 331, 1204]","[1069, 1307, 1837, 1630]",2-1562,1162,Computer science,Advanced tools,992,False,,Programming languages,1204,,https://hyperskill.org/topics/1562
1892,[],4,[1887],True,"[1162, 1164, 1492, 1887]",[1891],2-1892,1162,Computer science,Advanced usage of structs,1000,False,17498,Programming languages,1887,,https://hyperskill.org/topics/1892
891,[],4,"[989, 896]",True,"[525, 1923, 1141, 896]",[888],2-891,525,Math,Actions with linear operators,1001,False,9875,Algebra,896,9881,https://hyperskill.org/topics/891
889,[],4,"[1056, 1748, 896]",True,"[525, 1923, 1141, 896]",[888],2-889,525,Math,Eigenvalues and eigenvectors,1002,False,9859,Algebra,896,9866,https://hyperskill.org/topics/889
727,[],4,"[1888, 941, 1877]",True,"[525, 1922, 938, 1888]",[723],2-727,525,Math,Properties of numerical functions,1003,False,8875,Analysis,1888,8880,https://hyperskill.org/topics/727
1415,[],4,"[1573, 1642, 1327]",True,"[1162, 962, 1168, 1327]",[1076],2-1415,1162,Computer science,Simple linear regression,1007,False,13691,Data science,1327,13698,https://hyperskill.org/topics/1415
1642,[],4,"[1649, 1327, 1680]",True,"[1162, 962, 1168, 1327]","[1369, 1415]",2-1642,1162,Computer science,Multiple linear regression,1009,False,15563,Data science,1327,,https://hyperskill.org/topics/1642
1649,[],4,"[1327, 1669]",True,"[1162, 962, 1168, 1327]",[1642],2-1649,1162,Computer science,Regularized regression,1010,False,15604,Data science,1327,,https://hyperskill.org/topics/1649
1125,[],4,"[1395, 748]",True,"[1162, 610, 540, 748]","[494, 550, 556]",2-1125,1162,Computer science,Links,1013,False,11834,Frontend,748,11835,https://hyperskill.org/topics/1125
1395,[],4,[749],True,"[1162, 610, 540, 749]","[552, 1553, 1125]",2-1395,1162,Computer science,Layout Elements,1014,False,13326,Frontend,749,13333,https://hyperskill.org/topics/1395
989,[],4,"[1056, 1808, 896]",True,"[525, 1923, 1141, 896]",[891],2-989,525,Math,An inverse operator,1016,False,10599,Algebra,896,12264,https://hyperskill.org/topics/989
1056,[],4,[867],True,"[1162, 962, 1169, 867]","[1016, 1822, 889, 989]",2-1056,1162,Computer science,Submodule linalg,1017,False,11207,Data science,867,11214,https://hyperskill.org/topics/1056
738,[],4,"[739, 1738]",True,"[1162, 1164, 737, 1738]",[],2-738,1162,Computer science,Introduction to Scala,1019,False,8945,Programming languages,1738,8949,https://hyperskill.org/topics/738
739,[],4,"[1738, 794, 1900]",True,"[1162, 1164, 737, 1738]",[738],2-739,1162,Computer science,Overview of the basic program,1020,False,8950,Programming languages,1738,8953,https://hyperskill.org/topics/739
1879,"[794, 795]",4,[1737],False,"[1162, 1164, 737, 1737]","[794, 795]",2-1879,1162,Computer science,Pillars,1024,False,,Programming languages,1737,,https://hyperskill.org/topics/1879
251,"[13, 195, 1268]",4,[1258],False,"[1162, 1164, 73, 1258]","[13, 195, 1268]",2-251,1162,Computer science,Object-oriented programming,1034,False,,Programming languages,1258,,https://hyperskill.org/topics/251
293,[],4,"[261, 1178]",True,"[1162, 1163, 258, 261]","[255, 1284]",2-293,1162,Computer science,Local work,1038,False,4856,Fundamentals,261,4873,https://hyperskill.org/topics/293
1275,[],4,[878],True,"[1162, 610, 588, 878]",[552],2-1275,1162,Computer science,Overflow,1040,False,12454,Frontend,878,12459,https://hyperskill.org/topics/1275
1748,[],4,"[1808, 1852]",True,"[525, 1923, 1141, 1852]",[889],2-1748,525,Math,Diagonalization of matrices,1042,False,16380,Algebra,1852,,https://hyperskill.org/topics/1748
1808,[],4,[1852],True,"[525, 1923, 1141, 1852]","[989, 1748]",2-1808,525,Math,Singular value decomposition,1043,False,16881,Algebra,1852,,https://hyperskill.org/topics/1808
1836,[1678],4,[946],False,"[1162, 1163, 520, 946]",[1678],2-1836,1162,Computer science,Data Control Language,1046,False,,Fundamentals,946,,https://hyperskill.org/topics/1836
281,"[1249, 1619]",4,[1616],False,"[1162, 1163, 521, 1616]","[1249, 1619]",2-281,1162,Computer science,Graphs,1051,False,,Fundamentals,1616,,https://hyperskill.org/topics/281
486,[],4,"[474, 467, 1953, 1828, 1751, 1181]",True,"[1162, 1166, 446, 1181]","[1641, 1361, 348]",2-486,1162,Computer science,Launching web server,1059,False,6651,Backend,1181,6658,https://hyperskill.org/topics/486
474,[],4,"[712, 544, 1181]",True,"[1162, 1166, 446, 1181]","[508, 510, 1046, 420, 495, 577, 486]",2-474,1162,Computer science,Processing requests,1060,False,6472,Backend,1181,6480,https://hyperskill.org/topics/474
467,[],4,"[904, 712, 905, 543, 1179, 568]",True,"[1162, 1166, 446, 1179]","[429, 556, 547, 486]",2-467,1162,Computer science,Django template language,1061,False,6391,Backend,1179,6402,https://hyperskill.org/topics/467
904,[],4,"[913, 1179]",True,"[1162, 1166, 446, 1179]",[467],2-904,1162,Computer science,Template tags,1062,False,9998,Backend,1179,10003,https://hyperskill.org/topics/904
913,[],4,"[1751, 1181]",True,"[1162, 1166, 446, 1181]","[592, 904]",2-913,1162,Computer science,Static content,1063,False,10052,Backend,1181,10058,https://hyperskill.org/topics/913
712,[],4,[1179],True,"[1162, 1166, 446, 1179]","[853, 566, 474, 467]",2-712,1162,Computer science,Rendering templates,1064,False,8754,Backend,1179,8761,https://hyperskill.org/topics/712
905,[],4,[1179],True,"[1162, 1166, 446, 1179]",[467],2-905,1162,Computer science,Template filters,1065,False,10006,Backend,1179,10012,https://hyperskill.org/topics/905
